fips,incidentType,num_disasters,has_data_center,num_data_centers
29153,Hurricane,0,0,0
29153,Winter Storm,0,0,0
29153,Flood,0,0,0
29153,Tornado,0,0,0
29153,Tropical Storm,0,0,0
29153,Snowstorm,0,0,0
29153,Coastal Storm,0,0,0
29153,Severe Ice Storm,0,0,0
29155,Severe Storm,3,0,0
29155,Fire,0,0,0
29155,Hurricane,0,0,0
29155,Winter Storm,0,0,0
29155,Flood,1,0,0
29155,Tornado,0,0,0
29155,Tropical Storm,0,0,0
29155,Snowstorm,0,0,0
29155,Coastal Storm,0,0,0
29155,Severe Ice Storm,0,0,0
29157,Severe Storm,2,0,0
29157,Fire,0,0,0
29157,Hurricane,0,0,0
29157,Winter Storm,0,0,0
29157,Flood,1,0,0
29157,Tornado,0,0,0
29157,Tropical Storm,0,0,0
29157,Snowstorm,0,0,0
29157,Coastal Storm,0,0,0
29157,Severe Ice Storm,0,0,0
29159,Severe Storm,0,0,0
29159,Fire,0,0,0
29159,Hurricane,0,0,0
29159,Winter Storm,0,0,0
29159,Flood,0,0,0
29159,Tornado,0,0,0
29159,Tropical Storm,0,0,0
29159,Snowstorm,0,0,0
29159,Coastal Storm,0,0,0
29159,Severe Ice Storm,0,0,0
29161,Severe Storm,0,0,0
29161,Fire,0,0,0
29161,Hurricane,0,0,0
29161,Winter Storm,0,0,0
29161,Flood,0,0,0
29161,Tornado,0,0,0
29161,Tropical Storm,0,0,0
29161,Snowstorm,0,0,0
29161,Coastal Storm,0,0,0
29161,Severe Ice Storm,0,0,0
29163,Severe Storm,1,0,0
29163,Fire,0,0,0
29163,Hurricane,0,0,0
29163,Winter Storm,0,0,0
29163,Flood,1,0,0
29163,Tornado,0,0,0
29163,Tropical Storm,0,0,0
29163,Snowstorm,0,0,0
29163,Coastal Storm,0,0,0
29163,Severe Ice Storm,0,0,0
29165,Severe Storm,1,1,1
29165,Fire,0,1,1
29165,Hurricane,0,1,1
29165,Winter Storm,0,1,1
29165,Flood,1,1,1
29165,Tornado,0,1,1
29165,Tropical Storm,0,1,1
29165,Snowstorm,0,1,1
29165,Coastal Storm,0,1,1
29165,Severe Ice Storm,0,1,1
29167,Severe Storm,1,0,0
29167,Fire,0,0,0
29167,Hurricane,0,0,0
29167,Winter Storm,0,0,0
29167,Flood,0,0,0
29167,Tornado,0,0,0
29167,Tropical Storm,0,0,0
29167,Snowstorm,0,0,0
29167,Coastal Storm,0,0,0
29167,Severe Ice Storm,0,0,0
29169,Severe Storm,1,0,0
29169,Fire,0,0,0
29169,Hurricane,0,0,0
29169,Winter Storm,0,0,0
29169,Flood,0,0,0
29169,Tornado,0,0,0
29169,Tropical Storm,0,0,0
29169,Snowstorm,0,0,0
29169,Coastal Storm,0,0,0
29169,Severe Ice Storm,0,0,0
29171,Severe Storm,1,0,0
29171,Fire,0,0,0
29171,Hurricane,0,0,0
29171,Winter Storm,0,0,0
29171,Flood,0,0,0
29171,Tornado,0,0,0
29171,Tropical Storm,0,0,0
29171,Snowstorm,0,0,0
29171,Coastal Storm,0,0,0
29171,Severe Ice Storm,0,0,0
29173,Severe Storm,2,0,0
29173,Fire,0,0,0
29173,Hurricane,0,0,0
29173,Winter Storm,0,0,0
29173,Flood,0,0,0
29173,Tornado,0,0,0
29173,Tropical Storm,0,0,0
29173,Snowstorm,0,0,0
29173,Coastal Storm,0,0,0
29173,Severe Ice Storm,0,0,0
29175,Severe Storm,1,0,0
29175,Fire,0,0,0
29175,Hurricane,0,0,0
29175,Winter Storm,0,0,0
29175,Flood,0,0,0
29175,Tornado,0,0,0
29175,Tropical Storm,0,0,0
29175,Snowstorm,0,0,0
29175,Coastal Storm,0,0,0
29175,Severe Ice Storm,0,0,0
29177,Severe Storm,2,0,0
29177,Fire,0,0,0
29177,Hurricane,0,0,0
29177,Winter Storm,0,0,0
29177,Flood,1,0,0
29177,Tornado,0,0,0
29177,Tropical Storm,0,0,0
29177,Snowstorm,0,0,0
29177,Coastal Storm,0,0,0
29177,Severe Ice Storm,0,0,0
29179,Severe Storm,2,0,0
29179,Fire,0,0,0
29179,Hurricane,0,0,0
29179,Winter Storm,0,0,0
29179,Flood,0,0,0
29179,Tornado,0,0,0
29179,Tropical Storm,0,0,0
29179,Snowstorm,0,0,0
29179,Coastal Storm,0,0,0
29179,Severe Ice Storm,0,0,0
29181,Severe Storm,2,0,0
29181,Fire,0,0,0
29181,Hurricane,0,0,0
29181,Winter Storm,0,0,0
29181,Flood,0,0,0
29181,Tornado,0,0,0
29181,Tropical Storm,0,0,0
29181,Snowstorm,0,0,0
29181,Coastal Storm,0,0,0
29181,Severe Ice Storm,0,0,0
29183,Severe Storm,1,1,1
29183,Fire,0,1,1
29183,Hurricane,0,1,1
29183,Winter Storm,0,1,1
29183,Flood,1,1,1
29183,Tornado,0,1,1
29183,Tropical Storm,0,1,1
29183,Snowstorm,0,1,1
29183,Coastal Storm,0,1,1
29183,Severe Ice Storm,0,1,1
29185,Severe Storm,2,0,0
29185,Fire,0,0,0
29185,Hurricane,0,0,0
29185,Winter Storm,0,0,0
29185,Flood,0,0,0
29185,Tornado,0,0,0
29185,Tropical Storm,0,0,0
29185,Snowstorm,0,0,0
29185,Coastal Storm,0,0,0
29185,Severe Ice Storm,0,0,0
29186,Severe Storm,2,0,0
29186,Fire,0,0,0
29186,Hurricane,0,0,0
29186,Winter Storm,0,0,0
29186,Flood,1,0,0
29186,Tornado,0,0,0
29186,Tropical Storm,0,0,0
29186,Snowstorm,0,0,0
29186,Coastal Storm,0,0,0
29186,Severe Ice Storm,0,0,0
29187,Severe Storm,0,0,0
29187,Fire,0,0,0
29187,Hurricane,0,0,0
29187,Winter Storm,0,0,0
29187,Flood,0,0,0
29187,Tornado,0,0,0
29187,Tropical Storm,0,0,0
29187,Snowstorm,0,0,0
29187,Coastal Storm,0,0,0
29187,Severe Ice Storm,0,0,0
29189,Severe Storm,0,0,0
29189,Fire,0,0,0
29189,Hurricane,0,0,0
29189,Winter Storm,0,0,0
29189,Flood,1,0,0
29189,Tornado,0,0,0
29189,Tropical Storm,0,0,0
29189,Snowstorm,0,0,0
29189,Coastal Storm,0,0,0
29189,Severe Ice Storm,0,0,0
29195,Severe Storm,2,0,0
29195,Fire,0,0,0
29195,Hurricane,0,0,0
29195,Winter Storm,0,0,0
29195,Flood,0,0,0
29195,Tornado,0,0,0
29195,Tropical Storm,0,0,0
29195,Snowstorm,0,0,0
29195,Coastal Storm,0,0,0
29195,Severe Ice Storm,0,0,0
29197,Severe Storm,1,0,0
29197,Fire,0,0,0
29197,Hurricane,0,0,0
29197,Winter Storm,0,0,0
29197,Flood,0,0,0
29197,Tornado,0,0,0
29197,Tropical Storm,0,0,0
29197,Snowstorm,0,0,0
29197,Coastal Storm,0,0,0
29197,Severe Ice Storm,0,0,0
29199,Severe Storm,2,0,0
29199,Fire,0,0,0
29199,Hurricane,0,0,0
29199,Winter Storm,0,0,0
29199,Flood,0,0,0
29199,Tornado,0,0,0
29199,Tropical Storm,0,0,0
29199,Snowstorm,0,0,0
29199,Coastal Storm,0,0,0
29199,Severe Ice Storm,0,0,0
29201,Severe Storm,3,0,0
29201,Fire,0,0,0
29201,Hurricane,0,0,0
29201,Winter Storm,0,0,0
29201,Flood,1,0,0
29201,Tornado,0,0,0
29201,Tropical Storm,0,0,0
29201,Snowstorm,0,0,0
29201,Coastal Storm,0,0,0
29201,Severe Ice Storm,0,0,0
29203,Severe Storm,3,0,0
29203,Fire,0,0,0
29203,Hurricane,0,0,0
29203,Winter Storm,0,0,0
29203,Flood,0,0,0
29203,Tornado,0,0,0
29203,Tropical Storm,0,0,0
29203,Snowstorm,0,0,0
29203,Coastal Storm,0,0,0
29203,Severe Ice Storm,0,0,0
29205,Severe Storm,2,0,0
29205,Fire,0,0,0
29205,Hurricane,0,0,0
29205,Winter Storm,0,0,0
29205,Flood,0,0,0
29205,Tornado,0,0,0
29205,Tropical Storm,0,0,0
29205,Snowstorm,0,0,0
29205,Coastal Storm,0,0,0
29205,Severe Ice Storm,0,0,0
29207,Severe Storm,3,0,0
29207,Fire,0,0,0
29207,Hurricane,0,0,0
29207,Winter Storm,0,0,0
29207,Flood,0,0,0
29207,Tornado,0,0,0
29207,Tropical Storm,0,0,0
29207,Snowstorm,0,0,0
29207,Coastal Storm,0,0,0
29207,Severe Ice Storm,0,0,0
29209,Severe Storm,0,0,0
29209,Fire,0,0,0
29209,Hurricane,0,0,0
29209,Winter Storm,0,0,0
29209,Flood,0,0,0
29209,Tornado,0,0,0
29209,Tropical Storm,0,0,0
29209,Snowstorm,0,0,0
29209,Coastal Storm,0,0,0
29209,Severe Ice Storm,0,0,0
29211,Severe Storm,1,0,0
29211,Fire,0,0,0
29211,Hurricane,0,0,0
29211,Winter Storm,0,0,0
29211,Flood,0,0,0
29211,Tornado,0,0,0
29211,Tropical Storm,0,0,0
29211,Snowstorm,0,0,0
29211,Coastal Storm,0,0,0
29211,Severe Ice Storm,0,0,0
29213,Severe Storm,2,0,0
29213,Fire,0,0,0
29213,Hurricane,0,0,0
29213,Winter Storm,0,0,0
29213,Flood,0,0,0
29213,Tornado,0,0,0
29213,Tropical Storm,0,0,0
29213,Snowstorm,0,0,0
29213,Coastal Storm,0,0,0
29213,Severe Ice Storm,0,0,0
29215,Severe Storm,2,0,0
29215,Fire,0,0,0
29215,Hurricane,0,0,0
29215,Winter Storm,0,0,0
29215,Flood,0,0,0
29215,Tornado,0,0,0
29215,Tropical Storm,0,0,0
29215,Snowstorm,0,0,0
29215,Coastal Storm,0,0,0
29215,Severe Ice Storm,0,0,0
29217,Severe Storm,2,0,0
29217,Fire,0,0,0
29217,Hurricane,0,0,0
29217,Winter Storm,0,0,0
29217,Flood,0,0,0
29217,Tornado,0,0,0
29217,Tropical Storm,0,0,0
29217,Snowstorm,0,0,0
29217,Coastal Storm,0,0,0
29217,Severe Ice Storm,0,0,0
29219,Severe Storm,0,1,2
29219,Fire,0,1,2
29219,Hurricane,0,1,2
29219,Winter Storm,0,1,2
29219,Flood,0,1,2
29219,Tornado,0,1,2
29219,Tropical Storm,0,1,2
29219,Snowstorm,0,1,2
29219,Coastal Storm,0,1,2
29219,Severe Ice Storm,0,1,2
29221,Severe Storm,0,0,0
29221,Fire,0,0,0
29221,Hurricane,0,0,0
29221,Winter Storm,0,0,0
29221,Flood,0,0,0
29221,Tornado,0,0,0
29221,Tropical Storm,0,0,0
29221,Snowstorm,0,0,0
29221,Coastal Storm,0,0,0
29221,Severe Ice Storm,0,0,0
29223,Severe Storm,4,0,0
29223,Fire,0,0,0
29223,Hurricane,0,0,0
29223,Winter Storm,0,0,0
29223,Flood,0,0,0
29223,Tornado,0,0,0
29223,Tropical Storm,0,0,0
29223,Snowstorm,0,0,0
29223,Coastal Storm,0,0,0
29223,Severe Ice Storm,0,0,0
29225,Severe Storm,1,0,0
29225,Fire,0,0,0
29225,Hurricane,0,0,0
29225,Winter Storm,0,0,0
29225,Flood,0,0,0
29225,Tornado,0,0,0
29225,Tropical Storm,0,0,0
29225,Snowstorm,0,0,0
29225,Coastal Storm,0,0,0
29225,Severe Ice Storm,0,0,0
29227,Severe Storm,1,0,0
29227,Fire,0,0,0
29227,Hurricane,0,0,0
29227,Winter Storm,0,0,0
29227,Flood,0,0,0
29227,Tornado,0,0,0
29227,Tropical Storm,0,0,0
29227,Snowstorm,0,0,0
29227,Coastal Storm,0,0,0
29227,Severe Ice Storm,0,0,0
29229,Severe Storm,2,0,0
29229,Fire,0,0,0
29229,Hurricane,0,0,0
29229,Winter Storm,0,0,0
29229,Flood,0,0,0
29229,Tornado,0,0,0
29229,Tropical Storm,0,0,0
29229,Snowstorm,0,0,0
29229,Coastal Storm,0,0,0
29229,Severe Ice Storm,0,0,0
29510,Severe Storm,1,1,4
29510,Fire,0,1,4
29510,Hurricane,0,1,4
29510,Winter Storm,0,1,4
29510,Flood,1,1,4
29510,Tornado,0,1,4
29510,Tropical Storm,0,1,4
29510,Snowstorm,0,1,4
29510,Coastal Storm,0,1,4
29510,Severe Ice Storm,0,1,4
30001,Severe Storm,0,0,0
30001,Fire,0,0,0
30001,Hurricane,0,0,0
30001,Winter Storm,0,0,0
30001,Flood,0,0,0
30001,Tornado,0,0,0
30001,Tropical Storm,0,0,0
30001,Snowstorm,0,0,0
30001,Coastal Storm,0,0,0
30001,Severe Ice Storm,0,0,0
30003,Severe Storm,0,0,0
30003,Fire,1,0,0
30003,Hurricane,0,0,0
30003,Winter Storm,0,0,0
30003,Flood,0,0,0
30003,Tornado,0,0,0
30003,Tropical Storm,0,0,0
30003,Snowstorm,0,0,0
30003,Coastal Storm,0,0,0
30003,Severe Ice Storm,0,0,0
30005,Severe Storm,1,0,0
30005,Fire,0,0,0
30005,Hurricane,0,0,0
30005,Winter Storm,0,0,0
30005,Flood,1,0,0
30005,Tornado,0,0,0
30005,Tropical Storm,0,0,0
30005,Snowstorm,0,0,0
30005,Coastal Storm,0,0,0
30005,Severe Ice Storm,0,0,0
30007,Severe Storm,0,0,0
30007,Fire,1,0,0
30007,Hurricane,0,0,0
30007,Winter Storm,0,0,0
30007,Flood,0,0,0
30007,Tornado,0,0,0
30007,Tropical Storm,0,0,0
30007,Snowstorm,0,0,0
30007,Coastal Storm,0,0,0
30007,Severe Ice Storm,0,0,0
30009,Severe Storm,0,0,0
30009,Fire,1,0,0
30009,Hurricane,0,0,0
30009,Winter Storm,0,0,0
30009,Flood,2,0,0
30009,Tornado,0,0,0
30009,Tropical Storm,0,0,0
30009,Snowstorm,0,0,0
30009,Coastal Storm,0,0,0
30009,Severe Ice Storm,0,0,0
30011,Severe Storm,0,0,0
30011,Fire,0,0,0
30011,Hurricane,0,0,0
30011,Winter Storm,0,0,0
30011,Flood,0,0,0
30011,Tornado,0,0,0
30011,Tropical Storm,0,0,0
30011,Snowstorm,0,0,0
30011,Coastal Storm,0,0,0
30011,Severe Ice Storm,0,0,0
30013,Severe Storm,0,1,1
30013,Fire,0,1,1
30013,Hurricane,0,1,1
30013,Winter Storm,0,1,1
30013,Flood,0,1,1
30013,Tornado,0,1,1
30013,Tropical Storm,0,1,1
30013,Snowstorm,0,1,1
30013,Coastal Storm,0,1,1
30013,Severe Ice Storm,0,1,1
30015,Severe Storm,1,0,0
30015,Fire,0,0,0
30015,Hurricane,0,0,0
30015,Winter Storm,0,0,0
30015,Flood,0,0,0
30015,Tornado,0,0,0
30015,Tropical Storm,0,0,0
30015,Snowstorm,0,0,0
30015,Coastal Storm,0,0,0
30015,Severe Ice Storm,0,0,0
30017,Severe Storm,0,0,0
30017,Fire,1,0,0
30017,Hurricane,0,0,0
30017,Winter Storm,0,0,0
30017,Flood,0,0,0
30017,Tornado,0,0,0
30017,Tropical Storm,0,0,0
30017,Snowstorm,0,0,0
30017,Coastal Storm,0,0,0
30017,Severe Ice Storm,0,0,0
30019,Severe Storm,0,0,0
30019,Fire,0,0,0
30019,Hurricane,0,0,0
30019,Winter Storm,0,0,0
30019,Flood,3,0,0
30019,Tornado,0,0,0
30019,Tropical Storm,0,0,0
30019,Snowstorm,0,0,0
30019,Coastal Storm,0,0,0
30019,Severe Ice Storm,0,0,0
30021,Severe Storm,0,0,0
30021,Fire,0,0,0
30021,Hurricane,0,0,0
30021,Winter Storm,0,0,0
30021,Flood,0,0,0
30021,Tornado,0,0,0
30021,Tropical Storm,0,0,0
30021,Snowstorm,0,0,0
30021,Coastal Storm,0,0,0
30021,Severe Ice Storm,0,0,0
30023,Severe Storm,0,1,1
30023,Fire,0,1,1
30023,Hurricane,0,1,1
30023,Winter Storm,0,1,1
30023,Flood,0,1,1
30023,Tornado,0,1,1
30023,Tropical Storm,0,1,1
30023,Snowstorm,0,1,1
30023,Coastal Storm,0,1,1
30023,Severe Ice Storm,0,1,1
30025,Severe Storm,0,0,0
30025,Fire,0,0,0
30025,Hurricane,0,0,0
30025,Winter Storm,0,0,0
30025,Flood,0,0,0
30025,Tornado,0,0,0
30025,Tropical Storm,0,0,0
30025,Snowstorm,0,0,0
30025,Coastal Storm,0,0,0
30025,Severe Ice Storm,0,0,0
30027,Severe Storm,1,0,0
30027,Fire,0,0,0
30027,Hurricane,0,0,0
30027,Winter Storm,0,0,0
30027,Flood,1,0,0
30027,Tornado,0,0,0
30027,Tropical Storm,0,0,0
30027,Snowstorm,0,0,0
30027,Coastal Storm,0,0,0
30027,Severe Ice Storm,0,0,0
30029,Severe Storm,0,0,0
30029,Fire,0,0,0
30029,Hurricane,0,0,0
30029,Winter Storm,0,0,0
30029,Flood,1,0,0
30029,Tornado,0,0,0
30029,Tropical Storm,0,0,0
30029,Snowstorm,0,0,0
30029,Coastal Storm,0,0,0
30029,Severe Ice Storm,0,0,0
30031,Severe Storm,0,0,0
30031,Fire,1,0,0
30031,Hurricane,0,0,0
30031,Winter Storm,0,0,0
30031,Flood,0,0,0
30031,Tornado,0,0,0
30031,Tropical Storm,0,0,0
30031,Snowstorm,0,0,0
30031,Coastal Storm,0,0,0
30031,Severe Ice Storm,0,0,0
30033,Severe Storm,0,0,0
30033,Fire,1,0,0
30033,Hurricane,0,0,0
30033,Winter Storm,0,0,0
30033,Flood,1,0,0
30033,Tornado,0,0,0
30033,Tropical Storm,0,0,0
30033,Snowstorm,0,0,0
30033,Coastal Storm,0,0,0
30033,Severe Ice Storm,0,0,0
30035,Severe Storm,0,0,0
30035,Fire,0,0,0
30035,Hurricane,0,0,0
30035,Winter Storm,0,0,0
30035,Flood,0,0,0
30035,Tornado,0,0,0
30035,Tropical Storm,0,0,0
30035,Snowstorm,0,0,0
30035,Coastal Storm,0,0,0
30035,Severe Ice Storm,0,0,0
30037,Severe Storm,0,0,0
30037,Fire,0,0,0
30037,Hurricane,0,0,0
30037,Winter Storm,0,0,0
30037,Flood,1,0,0
30037,Tornado,0,0,0
30037,Tropical Storm,0,0,0
30037,Snowstorm,0,0,0
30037,Coastal Storm,0,0,0
30037,Severe Ice Storm,0,0,0
30039,Severe Storm,0,0,0
30039,Fire,0,0,0
30039,Hurricane,0,0,0
30039,Winter Storm,0,0,0
30039,Flood,0,0,0
30039,Tornado,0,0,0
30039,Tropical Storm,0,0,0
30039,Snowstorm,0,0,0
30039,Coastal Storm,0,0,0
30039,Severe Ice Storm,0,0,0
30041,Severe Storm,1,0,0
30041,Fire,0,0,0
30041,Hurricane,0,0,0
30041,Winter Storm,0,0,0
30041,Flood,1,0,0
30041,Tornado,0,0,0
30041,Tropical Storm,0,0,0
30041,Snowstorm,0,0,0
30041,Coastal Storm,0,0,0
30041,Severe Ice Storm,0,0,0
30043,Severe Storm,0,1,1
30043,Fire,0,1,1
30043,Hurricane,0,1,1
30043,Winter Storm,0,1,1
30043,Flood,0,1,1
30043,Tornado,0,1,1
30043,Tropical Storm,0,1,1
30043,Snowstorm,0,1,1
30043,Coastal Storm,0,1,1
30043,Severe Ice Storm,0,1,1
30045,Severe Storm,1,0,0
30045,Fire,0,0,0
30045,Hurricane,0,0,0
30045,Winter Storm,0,0,0
30045,Flood,0,0,0
30045,Tornado,0,0,0
30045,Tropical Storm,0,0,0
30045,Snowstorm,0,0,0
30045,Coastal Storm,0,0,0
30045,Severe Ice Storm,0,0,0
30047,Severe Storm,0,0,0
30047,Fire,0,0,0
30047,Hurricane,0,0,0
30047,Winter Storm,0,0,0
30047,Flood,1,0,0
30047,Tornado,0,0,0
30047,Tropical Storm,0,0,0
30047,Snowstorm,0,0,0
30047,Coastal Storm,0,0,0
30047,Severe Ice Storm,0,0,0
30049,Severe Storm,0,0,0
30049,Fire,2,0,0
30049,Hurricane,0,0,0
30049,Winter Storm,0,0,0
30049,Flood,0,0,0
30049,Tornado,0,0,0
30049,Tropical Storm,0,0,0
30049,Snowstorm,0,0,0
30049,Coastal Storm,0,0,0
30049,Severe Ice Storm,0,0,0
30051,Severe Storm,0,0,0
30051,Fire,0,0,0
30051,Hurricane,0,0,0
30051,Winter Storm,0,0,0
30051,Flood,0,0,0
30051,Tornado,0,0,0
30051,Tropical Storm,0,0,0
30051,Snowstorm,0,0,0
30051,Coastal Storm,0,0,0
30051,Severe Ice Storm,0,0,0
30053,Severe Storm,0,0,0
30053,Fire,0,0,0
30053,Hurricane,0,0,0
30053,Winter Storm,0,0,0
30053,Flood,0,0,0
30053,Tornado,0,0,0
30053,Tropical Storm,0,0,0
30053,Snowstorm,0,0,0
30053,Coastal Storm,0,0,0
30053,Severe Ice Storm,0,0,0
30055,Severe Storm,0,0,0
30055,Fire,0,0,0
30055,Hurricane,0,0,0
30055,Winter Storm,0,0,0
30055,Flood,1,0,0
30055,Tornado,0,0,0
30055,Tropical Storm,0,0,0
30055,Snowstorm,0,0,0
30055,Coastal Storm,0,0,0
30055,Severe Ice Storm,0,0,0
30057,Severe Storm,0,0,0
30057,Fire,0,0,0
30057,Hurricane,0,0,0
30057,Winter Storm,0,0,0
30057,Flood,0,0,0
30057,Tornado,0,0,0
30057,Tropical Storm,0,0,0
30057,Snowstorm,0,0,0
30057,Coastal Storm,0,0,0
30057,Severe Ice Storm,0,0,0
30059,Severe Storm,0,0,0
30059,Fire,0,0,0
30059,Hurricane,0,0,0
30059,Winter Storm,0,0,0
30059,Flood,0,0,0
30059,Tornado,0,0,0
30059,Tropical Storm,0,0,0
30059,Snowstorm,0,0,0
30059,Coastal Storm,0,0,0
30059,Severe Ice Storm,0,0,0
30061,Severe Storm,0,0,0
30061,Fire,0,0,0
30061,Hurricane,0,0,0
30061,Winter Storm,0,0,0
30061,Flood,0,0,0
30061,Tornado,0,0,0
30061,Tropical Storm,0,0,0
30061,Snowstorm,0,0,0
30061,Coastal Storm,0,0,0
30061,Severe Ice Storm,0,0,0
30063,Severe Storm,0,0,0
30063,Fire,0,0,0
30063,Hurricane,0,0,0
30063,Winter Storm,0,0,0
30063,Flood,0,0,0
30063,Tornado,0,0,0
30063,Tropical Storm,0,0,0
30063,Snowstorm,0,0,0
30063,Coastal Storm,0,0,0
30063,Severe Ice Storm,0,0,0
30065,Severe Storm,0,0,0
30065,Fire,1,0,0
30065,Hurricane,0,0,0
30065,Winter Storm,0,0,0
30065,Flood,1,0,0
30065,Tornado,0,0,0
30065,Tropical Storm,0,0,0
30065,Snowstorm,0,0,0
30065,Coastal Storm,0,0,0
30065,Severe Ice Storm,0,0,0
30067,Severe Storm,0,0,0
30067,Fire,0,0,0
30067,Hurricane,0,0,0
30067,Winter Storm,0,0,0
30067,Flood,3,0,0
30067,Tornado,0,0,0
30067,Tropical Storm,0,0,0
30067,Snowstorm,0,0,0
30067,Coastal Storm,0,0,0
30067,Severe Ice Storm,0,0,0
30069,Severe Storm,1,0,0
30069,Fire,0,0,0
30069,Hurricane,0,0,0
30069,Winter Storm,0,0,0
30069,Flood,1,0,0
30069,Tornado,0,0,0
30069,Tropical Storm,0,0,0
30069,Snowstorm,0,0,0
30069,Coastal Storm,0,0,0
30069,Severe Ice Storm,0,0,0
30071,Severe Storm,0,0,0
30071,Fire,0,0,0
30071,Hurricane,0,0,0
30071,Winter Storm,0,0,0
30071,Flood,1,0,0
30071,Tornado,0,0,0
30071,Tropical Storm,0,0,0
30071,Snowstorm,0,0,0
30071,Coastal Storm,0,0,0
30071,Severe Ice Storm,0,0,0
30073,Severe Storm,1,0,0
30073,Fire,0,0,0
30073,Hurricane,0,0,0
30073,Winter Storm,0,0,0
30073,Flood,0,0,0
30073,Tornado,0,0,0
30073,Tropical Storm,0,0,0
30073,Snowstorm,0,0,0
30073,Coastal Storm,0,0,0
30073,Severe Ice Storm,0,0,0
30075,Severe Storm,0,0,0
30075,Fire,1,0,0
30075,Hurricane,0,0,0
30075,Winter Storm,0,0,0
30075,Flood,1,0,0
30075,Tornado,0,0,0
30075,Tropical Storm,0,0,0
30075,Snowstorm,0,0,0
30075,Coastal Storm,0,0,0
30075,Severe Ice Storm,0,0,0
30077,Severe Storm,0,0,0
30077,Fire,0,0,0
30077,Hurricane,0,0,0
30077,Winter Storm,0,0,0
30077,Flood,0,0,0
30077,Tornado,0,0,0
30077,Tropical Storm,0,0,0
30077,Snowstorm,0,0,0
30077,Coastal Storm,0,0,0
30077,Severe Ice Storm,0,0,0
30079,Severe Storm,0,0,0
30079,Fire,0,0,0
30079,Hurricane,0,0,0
30079,Winter Storm,0,0,0
30079,Flood,0,0,0
30079,Tornado,0,0,0
30079,Tropical Storm,0,0,0
30079,Snowstorm,0,0,0
30079,Coastal Storm,0,0,0
30079,Severe Ice Storm,0,0,0
30081,Severe Storm,0,0,0
30081,Fire,0,0,0
30081,Hurricane,0,0,0
30081,Winter Storm,0,0,0
30081,Flood,0,0,0
30081,Tornado,0,0,0
30081,Tropical Storm,0,0,0
30081,Snowstorm,0,0,0
30081,Coastal Storm,0,0,0
30081,Severe Ice Storm,0,0,0
30083,Severe Storm,0,0,0
30083,Fire,0,0,0
30083,Hurricane,0,0,0
30083,Winter Storm,0,0,0
30083,Flood,0,0,0
30083,Tornado,0,0,0
30083,Tropical Storm,0,0,0
30083,Snowstorm,0,0,0
30083,Coastal Storm,0,0,0
30083,Severe Ice Storm,0,0,0
30085,Severe Storm,0,0,0
30085,Fire,0,0,0
30085,Hurricane,0,0,0
30085,Winter Storm,0,0,0
30085,Flood,1,0,0
30085,Tornado,0,0,0
30085,Tropical Storm,0,0,0
30085,Snowstorm,0,0,0
30085,Coastal Storm,0,0,0
30085,Severe Ice Storm,0,0,0
30087,Severe Storm,0,0,0
30087,Fire,3,0,0
30087,Hurricane,0,0,0
30087,Winter Storm,0,0,0
30087,Flood,0,0,0
30087,Tornado,0,0,0
30087,Tropical Storm,0,0,0
30087,Snowstorm,0,0,0
30087,Coastal Storm,0,0,0
30087,Severe Ice Storm,0,0,0
30089,Severe Storm,0,0,0
30089,Fire,1,0,0
30089,Hurricane,0,0,0
30089,Winter Storm,0,0,0
30089,Flood,0,0,0
30089,Tornado,0,0,0
30089,Tropical Storm,0,0,0
30089,Snowstorm,0,0,0
30089,Coastal Storm,0,0,0
30089,Severe Ice Storm,0,0,0
30091,Severe Storm,0,0,0
30091,Fire,0,0,0
30091,Hurricane,0,0,0
30091,Winter Storm,0,0,0
30091,Flood,1,0,0
30091,Tornado,0,0,0
30091,Tropical Storm,0,0,0
30091,Snowstorm,0,0,0
30091,Coastal Storm,0,0,0
30091,Severe Ice Storm,0,0,0
30093,Severe Storm,0,1,1
30093,Fire,0,1,1
30093,Hurricane,0,1,1
30093,Winter Storm,0,1,1
30093,Flood,0,1,1
30093,Tornado,0,1,1
30093,Tropical Storm,0,1,1
30093,Snowstorm,0,1,1
30093,Coastal Storm,0,1,1
30093,Severe Ice Storm,0,1,1
30095,Severe Storm,0,0,0
30095,Fire,1,0,0
30095,Hurricane,0,0,0
30095,Winter Storm,0,0,0
30095,Flood,3,0,0
30095,Tornado,0,0,0
30095,Tropical Storm,0,0,0
30095,Snowstorm,0,0,0
30095,Coastal Storm,0,0,0
30095,Severe Ice Storm,0,0,0
30097,Severe Storm,0,0,0
30097,Fire,0,0,0
30097,Hurricane,0,0,0
30097,Winter Storm,0,0,0
30097,Flood,1,0,0
30097,Tornado,0,0,0
30097,Tropical Storm,0,0,0
30097,Snowstorm,0,0,0
30097,Coastal Storm,0,0,0
30097,Severe Ice Storm,0,0,0
30099,Severe Storm,1,0,0
30099,Fire,0,0,0
30099,Hurricane,0,0,0
30099,Winter Storm,0,0,0
30099,Flood,0,0,0
30099,Tornado,0,0,0
30099,Tropical Storm,0,0,0
30099,Snowstorm,0,0,0
30099,Coastal Storm,0,0,0
30099,Severe Ice Storm,0,0,0
30101,Severe Storm,1,0,0
30101,Fire,0,0,0
30101,Hurricane,0,0,0
30101,Winter Storm,0,0,0
30101,Flood,0,0,0
30101,Tornado,0,0,0
30101,Tropical Storm,0,0,0
